Run_ID,Run_Timestamp,Symbol,Date,Close_Price,Volume,Z_Score,Skewness,Kurtosis,ADF_p_value,Volume_Spike,Signal_Strength,Signal,Reason,Confidence,Logic,Factors,Buy_Logic,Sell_Logic,Validation_Message,Buy_Threshold,Sell_Threshold,Sector,Analysis_Timestamp,Tickers_Analyzed,Portfolio_Positions
bcb9d9e9,29-08-2025 00:37,RGTI,29-08-2025,16.8735,320952,1.371176295,2.002717248,32.43149816,0.009317039,0.169805718,-1,SELL,"SELL (HIGH) - Ticker: RGTI, Z: 1.371, Threshold: -0.844",HIGH,"SELL: Z-Score=1.371, Threshold=-0.844, Strength=-1.000","Z(1.37), Threshold(-1.01/-0.84), Vol(0.17)",,"SELL: Z-Score=1.371, Threshold=-0.844, Strength=-1.000","Ticker-specific thresholds applied - Buy: -1.006, Sell: -0.844",-1.006,-0.844,Technology,37:17.1,16,1
bcb9d9e9,29-08-2025 00:37,BABA,29-08-2025,119.76,75169,-0.238674574,1.704199458,34.0823494,0.014794397,0.173564447,0.144337287,BUY,"BUY (MODERATE) - Ticker: BABA, Z: -0.239, Threshold: 0.050",MODERATE,"BUY: Z-Score=-0.239, Threshold=0.050, Strength=0.144","Z(-0.24), Threshold(0.05/1.64), Vol(0.17)","BUY: Z-Score=-0.239, Threshold=0.050, Strength=0.144",,"Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,37:30.1,16,4
bcb9d9e9,29-08-2025 00:37,TSLA,29-08-2025,344.64,599404,1.416258185,-4.504925457,85.74674537,0.415105971,0.255606272,0,HOLD,"HOLD (LOW) - Ticker: TSLA, Z: 1.416, Threshold: 2.324",LOW,"HOLD: Z-Score=1.416, Threshold=2.324, Strength=0.000","Z(1.42), Threshold(0.04/2.32), Vol(0.26)",,,"Ticker-specific thresholds applied - Buy: 0.039, Sell: 2.324",0.039,2.324,Technology,37:52.1,16,10
bcb9d9e9,29-08-2025 00:37,TTD,29-08-2025,54.95,104752,-0.974224723,-22.32011803,592.3602307,0.750396055,0.364946701,-0.152387639,SELL,"SELL (MODERATE) - Ticker: TTD, Z: -0.974, Threshold: -1.279",MODERATE,"SELL: Z-Score=-0.974, Threshold=-1.279, Strength=-0.152","Z(-0.97), Threshold(-1.86/-1.28), Vol(0.36)",,"SELL: Z-Score=-0.974, Threshold=-1.279, Strength=-0.152","Ticker-specific thresholds applied - Buy: -1.858, Sell: -1.279",-1.858,-1.279,Technology,37:42.4,16,9
bcb9d9e9,29-08-2025 00:37,TWLO,29-08-2025,106.3,34229,-0.747906033,-8.365424279,180.4834814,0.763000299,0.456060364,-0.223546984,SELL,"SELL (MODERATE) - Ticker: TWLO, Z: -0.748, Threshold: -1.195",MODERATE,"SELL: Z-Score=-0.748, Threshold=-1.195, Strength=-0.224","Z(-0.75), Threshold(-2.10/-1.20), Vol(0.46)",,"SELL: Z-Score=-0.748, Threshold=-1.195, Strength=-0.224","Ticker-specific thresholds applied - Buy: -2.105, Sell: -1.195",-2.105,-1.195,Technology,37:44.9,16,10
e22dbb69,29-08-2025 20:11,ASAN,29-08-2025,14.635,76755,0.540004655,-0.288605521,9.524137342,0.457063664,0.761586647,-0.750502328,SELL,"SELL (HIGH) - Ticker: ASAN, Z: 0.540, Threshold: -0.961",HIGH,"SELL: Z-Score=0.540, Threshold=-0.961, Strength=-0.751","Z(0.54), Threshold(-2.36/-0.96), Vol(0.76)",,"SELL: Z-Score=0.540, Threshold=-0.961, Strength=-0.751","Ticker-specific thresholds applied - Buy: -2.358, Sell: -0.961",-2.358,-0.961,Technology,11:31.4,16,7
e22dbb69,29-08-2025 20:11,BABA,29-08-2025,134.04,3731686,5.304459159,6.05283574,94.7399188,0.420895408,4.034923494,-1,SELL,"SELL (HIGH) - Ticker: BABA, Z: 5.304, Threshold: 1.643",HIGH,"SELL: Z-Score=5.304, Threshold=1.643, Strength=-1.000","Z(5.30), Threshold(0.05/1.64), Vol(4.03)",,"SELL: Z-Score=5.304, Threshold=1.643, Strength=-1.000","Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,11:23.8,16,4
e22dbb69,29-08-2025 20:11,BW,29-08-2025,2.375,222403,3.484622727,0.744935264,4.179677181,0.998736222,1.59073245,-0.101811364,SELL,"SELL (MODERATE) - Ticker: BW, Z: 3.485, Threshold: 3.281",MODERATE,"SELL: Z-Score=3.485, Threshold=3.281, Strength=-0.102","Z(3.48), Threshold(1.12/3.28), Vol(1.59)",,"SELL: Z-Score=3.485, Threshold=3.281, Strength=-0.102","Ticker-specific thresholds applied - Buy: 1.117, Sell: 3.281",1.117,3.281,Technology,11:41.1,16,10
e22dbb69,29-08-2025 20:11,CVNA,29-08-2025,372.805,19951,1.514460373,12.55184283,280.8118824,0.057867311,0.366845075,-1,SELL,"SELL (HIGH) - Ticker: CVNA, Z: 1.514, Threshold: -0.711",HIGH,"SELL: Z-Score=1.514, Threshold=-0.711, Strength=-1.000","Z(1.51), Threshold(-2.04/-0.71), Vol(0.37)",,"SELL: Z-Score=1.514, Threshold=-0.711, Strength=-1.000","Ticker-specific thresholds applied - Buy: -2.035, Sell: -0.711",-2.035,-0.711,E-Commerce,11:26.4,16,5
e22dbb69,29-08-2025 20:11,GOOG,29-08-2025,212.76,253128,1.957716572,1.171750324,15.56811756,0.713746314,0.456779391,0,HOLD,"HOLD (LOW) - Ticker: GOOG, Z: 1.958, Threshold: 2.044",LOW,"HOLD: Z-Score=1.958, Threshold=2.044, Strength=0.000","Z(1.96), Threshold(0.89/2.04), Vol(0.46)",,,"Ticker-specific thresholds applied - Buy: 0.885, Sell: 2.044",0.885,2.044,Technology,11:17.7,16,2
e22dbb69,29-08-2025 20:11,HPE,29-08-2025,22.69,132188,1.907591584,0.556778133,27.2951752,0.786977187,0.166644566,-1,SELL,"SELL (HIGH) - Ticker: HPE, Z: 1.908, Threshold: -0.461",HIGH,"SELL: Z-Score=1.908, Threshold=-0.461, Strength=-1.000","Z(1.91), Threshold(-0.46/-0.46), Vol(0.17)",,"SELL: Z-Score=1.908, Threshold=-0.461, Strength=-1.000","Ticker-specific thresholds applied - Buy: -0.461, Sell: -0.461",-0.461,-0.461,Hardware,11:29.0,16,6
e22dbb69,29-08-2025 20:11,JMIA,29-08-2025,8.785,81636,1.636552193,10.29834811,188.1258521,0.915255065,0.375679871,0,HOLD,"HOLD (LOW) - Ticker: JMIA, Z: 1.637, Threshold: 3.792",LOW,"HOLD: Z-Score=1.637, Threshold=3.792, Strength=0.000","Z(1.64), Threshold(1.22/3.79), Vol(0.38)",,,"Ticker-specific thresholds applied - Buy: 1.222, Sell: 3.792",1.222,3.792,E-Commerce,11:48.9,16,10
e22dbb69,29-08-2025 20:11,MSFT,29-08-2025,506.665,231618,-0.921117894,11.280895,227.8596226,0.292468157,0.411256781,0,HOLD,"HOLD (LOW) - Ticker: MSFT, Z: -0.921, Threshold: -0.717",LOW,"HOLD: Z-Score=-0.921, Threshold=-0.717, Strength=0.000","Z(-0.92), Threshold(-1.19/-0.72), Vol(0.41)",,,"Ticker-specific thresholds applied - Buy: -1.186, Sell: -0.717",-1.186,-0.717,Technology,11:14.8,16,2
e22dbb69,29-08-2025 20:11,PATH,29-08-2025,11.315,175943,-0.235613019,-0.318365132,8.995945172,0.553125575,0.577212279,-0.240693491,SELL,"SELL (MODERATE) - Ticker: PATH, Z: -0.236, Threshold: -0.717",MODERATE,"SELL: Z-Score=-0.236, Threshold=-0.717, Strength=-0.241","Z(-0.24), Threshold(-1.37/-0.72), Vol(0.58)",,"SELL: Z-Score=-0.236, Threshold=-0.717, Strength=-0.241","Ticker-specific thresholds applied - Buy: -1.368, Sell: -0.717",-1.368,-0.717,Technology,11:12.2,16,2
e22dbb69,29-08-2025 20:11,PLTR,29-08-2025,156.6799,1516663,-0.563097373,1.278998058,50.34173806,0.546113898,0.632536921,0,HOLD,"HOLD (LOW) - Ticker: PLTR, Z: -0.563, Threshold: -0.478",LOW,"HOLD: Z-Score=-0.563, Threshold=-0.478, Strength=0.000","Z(-0.56), Threshold(-1.19/-0.48), Vol(0.63)",,,"Ticker-specific thresholds applied - Buy: -1.185, Sell: -0.478",-1.185,-0.478,Technology,11:33.8,16,7
e22dbb69,29-08-2025 20:11,PTON,29-08-2025,7.6965,233597,0.5208368,2.655177324,27.53894998,0.535216007,0.974898641,0,HOLD,"HOLD (LOW) - Ticker: PTON, Z: 0.521, Threshold: 3.508",LOW,"HOLD: Z-Score=0.521, Threshold=3.508, Strength=0.000","Z(0.52), Threshold(0.17/3.51), Vol(0.97)",,,"Ticker-specific thresholds applied - Buy: 0.175, Sell: 3.508",0.175,3.508,Consumer,11:43.5,16,10
e22dbb69,29-08-2025 20:11,RGTI,29-08-2025,16.25,662643,0.721997763,0.03192991,13.06580277,0.02223447,0.30613164,-0.782998882,SELL,"SELL (HIGH) - Ticker: RGTI, Z: 0.722, Threshold: -0.844",HIGH,"SELL: Z-Score=0.722, Threshold=-0.844, Strength=-0.783","Z(0.72), Threshold(-1.01/-0.84), Vol(0.31)",,"SELL: Z-Score=0.722, Threshold=-0.844, Strength=-0.783","Ticker-specific thresholds applied - Buy: -1.006, Sell: -0.844",-1.006,-0.844,Technology,11:06.2,16,1
e22dbb69,29-08-2025 20:11,TSLA,29-08-2025,339.58,1952147,0.970701453,-4.620695178,86.37451629,0.236996144,0.740117428,0,HOLD,"HOLD (LOW) - Ticker: TSLA, Z: 0.971, Threshold: 2.324",LOW,"HOLD: Z-Score=0.971, Threshold=2.324, Strength=0.000","Z(0.97), Threshold(0.04/2.32), Vol(0.74)",,,"Ticker-specific thresholds applied - Buy: 0.039, Sell: 2.324",0.039,2.324,Technology,11:46.2,16,10
e22dbb69,29-08-2025 20:11,NVDA,29-08-2025,175.02,4732914,-0.519800706,-1.347289973,17.0551039,0.138505691,0.539973711,0.209400353,BUY,"BUY (MODERATE) - Ticker: NVDA, Z: -0.520, Threshold: -0.101",MODERATE,"BUY: Z-Score=-0.520, Threshold=-0.101, Strength=0.209","Z(-0.52), Threshold(-0.10/1.64), Vol(0.54)","BUY: Z-Score=-0.520, Threshold=-0.101, Strength=0.209",,"Ticker-specific thresholds applied - Buy: -0.101, Sell: 1.637",-0.101,1.637,Technology,11:20.7,16,3
e22dbb69,29-08-2025 20:11,TTD,29-08-2025,54.775,176733,-0.947163388,-22.22480221,584.7718854,0.769296923,0.498740026,-0.165918306,SELL,"SELL (MODERATE) - Ticker: TTD, Z: -0.947, Threshold: -1.279",MODERATE,"SELL: Z-Score=-0.947, Threshold=-1.279, Strength=-0.166","Z(-0.95), Threshold(-1.86/-1.28), Vol(0.50)",,"SELL: Z-Score=-0.947, Threshold=-1.279, Strength=-0.166","Ticker-specific thresholds applied - Buy: -1.858, Sell: -1.279",-1.858,-1.279,Technology,11:36.2,16,8
e22dbb69,29-08-2025 20:11,TWLO,29-08-2025,105.98,48790,-0.739016515,-8.478664889,182.4738694,0.767474946,0.574888871,-0.227991743,SELL,"SELL (MODERATE) - Ticker: TWLO, Z: -0.739, Threshold: -1.195",MODERATE,"SELL: Z-Score=-0.739, Threshold=-1.195, Strength=-0.228","Z(-0.74), Threshold(-2.10/-1.20), Vol(0.57)",,"SELL: Z-Score=-0.739, Threshold=-1.195, Strength=-0.228","Ticker-specific thresholds applied - Buy: -2.105, Sell: -1.195",-2.105,-1.195,Technology,11:38.7,16,9
46e33e16,30-08-2025 00:35,RGTI,30-08-2025,16.28,44219,0.745217565,0.031285678,13.19210097,0.020623312,0.02313537,-0.794608782,SELL,"SELL (HIGH) - Ticker: RGTI, Z: 0.745, Threshold: -0.844",HIGH,"SELL: Z-Score=0.745, Threshold=-0.844, Strength=-0.795","Z(0.75), Threshold(-1.01/-0.84), Vol(0.02)",,"SELL: Z-Score=0.745, Threshold=-0.844, Strength=-0.795","Ticker-specific thresholds applied - Buy: -1.006, Sell: -0.844",-1.006,-0.844,Technology,35:01.1,16,1
46e33e16,30-08-2025 00:35,PATH,30-08-2025,11.135,37271,-0.494693303,-0.30432781,9.157707158,0.567469033,0.140922992,-0.111153349,SELL,"SELL (MODERATE) - Ticker: PATH, Z: -0.495, Threshold: -0.717",MODERATE,"SELL: Z-Score=-0.495, Threshold=-0.717, Strength=-0.111","Z(-0.49), Threshold(-1.37/-0.72), Vol(0.14)",,"SELL: Z-Score=-0.495, Threshold=-0.717, Strength=-0.111","Ticker-specific thresholds applied - Buy: -1.368, Sell: -0.717",-1.368,-0.717,Technology,35:04.2,16,2
46e33e16,30-08-2025 00:35,MSFT,30-08-2025,508.52,51741,-0.71715796,11.35224057,231.5227265,0.269687032,0.115827759,0,HOLD,"HOLD (LOW) - Ticker: MSFT, Z: -0.717, Threshold: -0.717",LOW,"HOLD: Z-Score=-0.717, Threshold=-0.717, Strength=0.000","Z(-0.72), Threshold(-1.19/-0.72), Vol(0.12)",,,"Ticker-specific thresholds applied - Buy: -1.186, Sell: -0.717",-1.186,-0.717,Technology,35:06.5,16,2
46e33e16,30-08-2025 00:35,GOOG,30-08-2025,214.34,90966,2.065901303,1.16905857,15.47921706,0.767920861,0.170989544,-0.010950651,SELL,"SELL (MODERATE) - Ticker: GOOG, Z: 2.066, Threshold: 2.044",MODERATE,"SELL: Z-Score=2.066, Threshold=2.044, Strength=-0.011","Z(2.07), Threshold(0.89/2.04), Vol(0.17)",,"SELL: Z-Score=2.066, Threshold=2.044, Strength=-0.011","Ticker-specific thresholds applied - Buy: 0.885, Sell: 2.044",0.885,2.044,Technology,35:09.1,16,3
46e33e16,30-08-2025 00:35,NVDA,30-08-2025,174.1058,1315849,-0.723640851,-1.368563114,17.2552685,0.146384751,0.156690671,0.311320426,BUY,"BUY (HIGH) - Ticker: NVDA, Z: -0.724, Threshold: -0.101",HIGH,"BUY: Z-Score=-0.724, Threshold=-0.101, Strength=0.311","Z(-0.72), Threshold(-0.10/1.64), Vol(0.16)","BUY: Z-Score=-0.724, Threshold=-0.101, Strength=0.311",,"Ticker-specific thresholds applied - Buy: -0.101, Sell: 1.637",-0.101,1.637,Technology,35:11.5,16,4
46e33e16,30-08-2025 00:35,BABA,30-08-2025,134.8401,259631,4.331073273,6.017812053,94.43653081,0.626148578,0.175274604,-1,SELL,"SELL (HIGH) - Ticker: BABA, Z: 4.331, Threshold: 1.643",HIGH,"SELL: Z-Score=4.331, Threshold=1.643, Strength=-1.000","Z(4.33), Threshold(0.05/1.64), Vol(0.18)",,"SELL: Z-Score=4.331, Threshold=1.643, Strength=-1.000","Ticker-specific thresholds applied - Buy: 0.050, Sell: 1.643",0.05,1.643,E-Commerce,35:14.0,16,5
46e33e16,30-08-2025 00:35,CVNA,30-08-2025,367.86,52471,1.15001385,12.60785156,284.4971309,0.047887303,1.063243974,-0.930506925,SELL,"SELL (HIGH) - Ticker: CVNA, Z: 1.150, Threshold: -0.711",HIGH,"SELL: Z-Score=1.150, Threshold=-0.711, Strength=-0.931","Z(1.15), Threshold(-2.04/-0.71), Vol(1.06)",,"SELL: Z-Score=1.150, Threshold=-0.711, Strength=-0.931","Ticker-specific thresholds applied - Buy: -2.035, Sell: -0.711",-2.035,-0.711,E-Commerce,35:16.5,16,6
46e33e16,30-08-2025 00:35,HPE,30-08-2025,22.56,113357,1.679455362,0.558796488,27.43938694,0.747348755,0.14980981,-1,SELL,"SELL (HIGH) - Ticker: HPE, Z: 1.679, Threshold: -0.461",HIGH,"SELL: Z-Score=1.679, Threshold=-0.461, Strength=-1.000","Z(1.68), Threshold(-0.46/-0.46), Vol(0.15)",,"SELL: Z-Score=1.679, Threshold=-0.461, Strength=-1.000","Ticker-specific thresholds applied - Buy: -0.461, Sell: -0.461",-0.461,-0.461,Hardware,35:18.9,16,7
46e33e16,30-08-2025 00:35,ASAN,30-08-2025,14.525,24041,0.353495705,-0.284545551,9.636751722,0.433302201,0.224494518,-0.657247852,SELL,"SELL (HIGH) - Ticker: ASAN, Z: 0.353, Threshold: -0.961",HIGH,"SELL: Z-Score=0.353, Threshold=-0.961, Strength=-0.657","Z(0.35), Threshold(-2.36/-0.96), Vol(0.22)",,"SELL: Z-Score=0.353, Threshold=-0.961, Strength=-0.657","Ticker-specific thresholds applied - Buy: -2.358, Sell: -0.961",-2.358,-0.961,Technology,35:21.4,16,8
46e33e16,30-08-2025 00:35,PLTR,30-08-2025,157.379,262765,-0.497053634,1.281137282,50.95751919,0.535312026,0.148928322,0,HOLD,"HOLD (LOW) - Ticker: PLTR, Z: -0.497, Threshold: -0.478",LOW,"HOLD: Z-Score=-0.497, Threshold=-0.478, Strength=0.000","Z(-0.50), Threshold(-1.19/-0.48), Vol(0.15)",,,"Ticker-specific thresholds applied - Buy: -1.185, Sell: -0.478",-1.185,-0.478,Technology,35:23.9,16,8
46e33e16,30-08-2025 00:35,TTD,30-08-2025,54.55,60955,-0.942458096,-22.43154781,596.3088755,0.765466747,0.18897751,-0.168270952,SELL,"SELL (MODERATE) - Ticker: TTD, Z: -0.942, Threshold: -1.279",MODERATE,"SELL: Z-Score=-0.942, Threshold=-1.279, Strength=-0.168","Z(-0.94), Threshold(-1.86/-1.28), Vol(0.19)",,"SELL: Z-Score=-0.942, Threshold=-1.279, Strength=-0.168","Ticker-specific thresholds applied - Buy: -1.858, Sell: -1.279",-1.858,-1.279,Technology,35:26.3,16,9
46e33e16,30-08-2025 00:35,TWLO,30-08-2025,104.965,10499,-0.800784989,-8.552992382,186.0367933,0.772298694,0.147990954,-0.197107505,SELL,"SELL (MODERATE) - Ticker: TWLO, Z: -0.801, Threshold: -1.195",MODERATE,"SELL: Z-Score=-0.801, Threshold=-1.195, Strength=-0.197","Z(-0.80), Threshold(-2.10/-1.20), Vol(0.15)",,"SELL: Z-Score=-0.801, Threshold=-1.195, Strength=-0.197","Ticker-specific thresholds applied - Buy: -2.105, Sell: -1.195",-2.105,-1.195,Technology,35:28.7,16,10
46e33e16,30-08-2025 00:35,BW,30-08-2025,2.235,18081,2.733100815,0.690679854,3.903398709,0.994210724,0.111919164,0,HOLD,"HOLD (LOW) - Ticker: BW, Z: 2.733, Threshold: 3.281",LOW,"HOLD: Z-Score=2.733, Threshold=3.281, Strength=0.000","Z(2.73), Threshold(1.12/3.28), Vol(0.11)",,,"Ticker-specific thresholds applied - Buy: 1.117, Sell: 3.281",1.117,3.281,Technology,35:31.1,16,10
46e33e16,30-08-2025 00:35,PTON,30-08-2025,7.56,9239,0.338076625,2.680549024,28.06214631,0.510398449,0.023967065,0,HOLD,"HOLD (LOW) - Ticker: PTON, Z: 0.338, Threshold: 3.508",LOW,"HOLD: Z-Score=0.338, Threshold=3.508, Strength=0.000","Z(0.34), Threshold(0.17/3.51), Vol(0.02)",,,"Ticker-specific thresholds applied - Buy: 0.175, Sell: 3.508",0.175,3.508,Consumer,35:33.5,16,10
46e33e16,30-08-2025 00:35,TSLA,30-08-2025,332.6362,684552,0.414567672,-4.614431567,87.02341542,0.193361543,0.289342692,0,HOLD,"HOLD (LOW) - Ticker: TSLA, Z: 0.415, Threshold: 2.324",LOW,"HOLD: Z-Score=0.415, Threshold=2.324, Strength=0.000","Z(0.41), Threshold(0.04/2.32), Vol(0.29)",,,"Ticker-specific thresholds applied - Buy: 0.039, Sell: 2.324",0.039,2.324,Technology,35:35.9,16,10
46e33e16,30-08-2025 00:35,JMIA,30-08-2025,8.615,7007,1.476171926,10.39982038,191.9330242,0.887727714,0.05157916,0,HOLD,"HOLD (LOW) - Ticker: JMIA, Z: 1.476, Threshold: 3.792",LOW,"HOLD: Z-Score=1.476, Threshold=3.792, Strength=0.000","Z(1.48), Threshold(1.22/3.79), Vol(0.05)",,,"Ticker-specific thresholds applied - Buy: 1.222, Sell: 3.792",1.222,3.792,E-Commerce,35:38.3,16,10
